s,a,s',reward,case,amount
"A_FINALIZED,0,0,0,0,1",O_SELECTED,"O_SELECTED,0,0,0,0,1",0.0,545,13000.0
"O_SELECTED,0,0,0,0,1",O_CREATED,"O_CREATED,0,0,0,0,1",0.0,545,13000.0
"O_CREATED,0,0,0,0,1",O_SENT,"O_SENT,0,0,1,0,1",0.0,545,13000.0
"O_SENT,0,0,1,0,1",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,1",-0.18,545,13000.0
"W_Call_after_offer,1,0,1,0,1",O_SENT_BACK,"O_SENT_BACK,1,0,1,1,1",0.0,545,13000.0
"O_SENT_BACK,1,0,1,1,1",W_Assess_application,"W_Assess_application,1,0,1,1,1",-7.34,545,13000.0
"W_Assess_application,1,0,1,1,1",O_SELECTED,"O_SELECTED,1,0,1,1,1",0.0,545,13000.0
"O_SELECTED,1,0,1,1,1",O_CREATED,"O_CREATED,1,0,1,1,1",0.0,545,13000.0
"O_CREATED,1,0,1,1,1",O_SENT,"O_SENT,1,0,2,1,1",0.0,545,13000.0
"O_SENT,1,0,2,1,1",W_Call_after_offer,"W_Call_after_offer,2,0,2,1,1",-1.59,545,13000.0
"W_Call_after_offer,2,0,2,1,1",O_SENT_BACK,"O_SENT_BACK,2,0,2,2,1",0.0,545,13000.0
"O_SENT_BACK,2,0,2,2,1",W_Assess_application,"W_Assess_application,2,0,2,2,1",-1.25,545,13000.0
"W_Assess_application,2,0,2,2,1",W_Call_missing_information,"W_Call_missing_information,2,1,2,2,1",-24.1,545,13000.0
"W_Call_missing_information,2,1,2,2,1",O_SELECTED,"O_SELECTED,2,1,2,2,1",0.0,545,13000.0
"O_SELECTED,2,1,2,2,1",O_CREATED,"O_CREATED,2,1,2,2,1",0.0,545,13000.0
"O_CREATED,2,1,2,2,1",O_SENT,"O_SENT,2,1,3,2,1",0.0,545,13000.0
"O_SENT,2,1,3,2,1",W_Call_after_offer,"W_Call_after_offer,3,1,3,2,1",-9.55,545,13000.0
"W_Call_after_offer,3,1,3,2,1",O_ACCEPTED,"O_ACCEPTED,3,1,3,2,1",0.0,545,13000.0
"O_ACCEPTED,3,1,3,2,1",A_APPROVED,"A_APPROVED,3,1,3,2,1",0.0,545,13000.0
"A_APPROVED,3,1,3,2,1",A_REGISTERED,"A_REGISTERED,3,1,3,2,1",0.0,545,13000.0
"A_REGISTERED,3,1,3,2,1",A_ACTIVATED,"A_ACTIVATED,3,1,3,2,1",0.0,545,13000.0
"A_ACTIVATED,3,1,3,2,1",END,END,1950.0,545,13000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,5450,16000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,5450,16000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,5450,16000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-11.25,5450,16000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",O_DECLINED,"O_DECLINED,0,0,0,0,0",0.0,5450,16000.0
"O_DECLINED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,5450,16000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,5450,16000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,5451,28000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,5451,28000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,5451,28000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,5451,28000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,5452,19000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,5452,19000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,5452,19000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-11.75,5452,19000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",A_CANCELLED,"A_CANCELLED,0,0,0,0,0",0.0,5452,19000.0
"A_CANCELLED,0,0,0,0,0",END,END,0.0,5452,19000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,5453,14000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,5453,14000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,5453,14000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-5.21,5453,14000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,5453,14000.0
"A_ACCEPTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,5453,14000.0
"A_FINALIZED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,5453,14000.0
"O_SELECTED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,5453,14000.0
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,5453,14000.0
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-0.77,5453,14000.0
"W_Call_after_offer,1,0,1,0,0",O_SELECTED,"O_SELECTED,1,0,1,0,0",0.0,5453,14000.0
"O_SELECTED,1,0,1,0,0",O_CREATED,"O_CREATED,1,0,1,0,0",0.0,5453,14000.0
"O_CREATED,1,0,1,0,0",O_SENT,"O_SENT,1,0,2,0,0",0.0,5453,14000.0
"O_SENT,1,0,2,0,0",W_Call_after_offer,"W_Call_after_offer,2,0,2,0,0",-14.25,5453,14000.0
"W_Call_after_offer,2,0,2,0,0",O_SELECTED,"O_SELECTED,2,0,2,0,0",0.0,5453,14000.0
"O_SELECTED,2,0,2,0,0",O_CREATED,"O_CREATED,2,0,2,0,0",0.0,5453,14000.0
"O_CREATED,2,0,2,0,0",O_SENT,"O_SENT,2,0,3,0,0",0.0,5453,14000.0
"O_SENT,2,0,3,0,0",W_Call_after_offer,"W_Call_after_offer,3,0,3,0,0",-10.36,5453,14000.0
"W_Call_after_offer,3,0,3,0,0",O_SENT_BACK,"O_SENT_BACK,3,0,3,1,0",0.0,5453,14000.0
"O_SENT_BACK,3,0,3,1,0",W_Assess_application,"W_Assess_application,3,0,3,1,0",-6.18,5453,14000.0
"W_Assess_application,3,0,3,1,0",O_CANCELLED,"O_CANCELLED,3,0,3,1,0",0.0,5453,14000.0
"O_CANCELLED,3,0,3,1,0",O_ACCEPTED,"O_ACCEPTED,3,0,3,1,0",0.0,5453,14000.0
"O_ACCEPTED,3,0,3,1,0",A_APPROVED,"A_APPROVED,3,0,3,1,0",0.0,5453,14000.0
"A_APPROVED,3,0,3,1,0",A_REGISTERED,"A_REGISTERED,3,0,3,1,0",0.0,5453,14000.0
"A_REGISTERED,3,0,3,1,0",A_ACTIVATED,"A_ACTIVATED,3,0,3,1,0",0.0,5453,14000.0
"A_ACTIVATED,3,0,3,1,0",END,END,2100.0,5453,14000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,5454,13000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,5454,13000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,5454,13000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,5454,13000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,5455,23000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,5455,23000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-25.79,5455,23000.0
"W_Fix_incomplete_submission,0,0,0,0,1",A_DECLINED,"A_DECLINED,0,0,0,0,1",0.0,5455,23000.0
"A_DECLINED,0,0,0,0,1",END,END,0.0,5455,23000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,5456,42000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,5456,42000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,5456,42000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,5456,42000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,5457,10000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,5457,10000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,5457,10000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-9.47,5457,10000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,5457,10000.0
"A_ACCEPTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,5457,10000.0
"A_FINALIZED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,5457,10000.0
"O_SELECTED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,5457,10000.0
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,5457,10000.0
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-1.29,5457,10000.0
"W_Call_after_offer,1,0,1,0,0",O_SENT_BACK,"O_SENT_BACK,1,0,1,1,0",0.0,5457,10000.0
"O_SENT_BACK,1,0,1,1,0",W_Assess_application,"W_Assess_application,1,0,1,1,0",-58.6,5457,10000.0
"W_Assess_application,1,0,1,1,0",W_Call_missing_information,"W_Call_missing_information,1,1,1,1,0",-6.83,5457,10000.0
"W_Call_missing_information,1,1,1,1,0",O_SELECTED,"O_SELECTED,1,1,1,1,0",0.0,5457,10000.0
"O_SELECTED,1,1,1,1,0",O_CREATED,"O_CREATED,1,1,1,1,0",0.0,5457,10000.0
"O_CREATED,1,1,1,1,0",O_SENT,"O_SENT,1,1,2,1,0",0.0,5457,10000.0
"O_SENT,1,1,2,1,0",W_Call_after_offer,"W_Call_after_offer,2,1,2,1,0",-7.98,5457,10000.0
"W_Call_after_offer,2,1,2,1,0",O_SELECTED,"O_SELECTED,2,1,2,1,0",0.0,5457,10000.0
"O_SELECTED,2,1,2,1,0",O_CREATED,"O_CREATED,2,1,2,1,0",0.0,5457,10000.0
"O_CREATED,2,1,2,1,0",O_SENT,"O_SENT,2,1,3,1,0",0.0,5457,10000.0
"O_SENT,2,1,3,1,0",W_Call_after_offer,"W_Call_after_offer,3,1,3,1,0",-2.69,5457,10000.0
"W_Call_after_offer,3,1,3,1,0",O_CANCELLED,"O_CANCELLED,3,1,3,1,0",0.0,5457,10000.0
"O_CANCELLED,3,1,3,1,0",O_SELECTED,"O_SELECTED,3,1,3,1,0",0.0,5457,10000.0
"O_SELECTED,3,1,3,1,0",O_CREATED,"O_CREATED,3,1,3,1,0",0.0,5457,10000.0
"O_CREATED,3,1,3,1,0",O_SENT,"O_SENT,3,1,4,1,0",0.0,5457,10000.0
"O_SENT,3,1,4,1,0",W_Call_after_offer,"W_Call_after_offer,4,1,4,1,0",-4.56,5457,10000.0
"W_Call_after_offer,4,1,4,1,0",O_SELECTED,"O_SELECTED,4,1,4,1,0",0.0,5457,10000.0
"O_SELECTED,4,1,4,1,0",O_CREATED,"O_CREATED,4,1,4,1,0",0.0,5457,10000.0
"O_CREATED,4,1,4,1,0",O_SENT,"O_SENT,4,1,5,1,0",0.0,5457,10000.0
"O_SENT,4,1,5,1,0",O_SELECTED,"O_SELECTED,4,1,5,1,0",0.0,5457,10000.0
"O_SELECTED,4,1,5,1,0",O_CREATED,"O_CREATED,4,1,5,1,0",0.0,5457,10000.0
"O_CREATED,4,1,5,1,0",O_SENT,"O_SENT,4,1,6,1,0",0.0,5457,10000.0
"O_SENT,4,1,6,1,0",O_DECLINED,"O_DECLINED,4,1,6,1,0",0.0,5457,10000.0
"O_DECLINED,4,1,6,1,0",A_DECLINED,"A_DECLINED,4,1,6,1,0",0.0,5457,10000.0
"A_DECLINED,4,1,6,1,0",END,END,0.0,5457,10000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,5458,17000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,5458,17000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,5458,17000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-2.17,5458,17000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,5458,17000.0
"A_ACCEPTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,5458,17000.0
"A_FINALIZED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,5458,17000.0
"O_SELECTED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,5458,17000.0
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,5458,17000.0
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-5.24,5458,17000.0
"W_Call_after_offer,1,0,1,0,0",O_SENT_BACK,"O_SENT_BACK,1,0,1,1,0",0.0,5458,17000.0
"O_SENT_BACK,1,0,1,1,0",W_Assess_application,"W_Assess_application,1,0,1,1,0",-32.62,5458,17000.0
"W_Assess_application,1,0,1,1,0",W_Call_missing_information,"W_Call_missing_information,1,1,1,1,0",-4.75,5458,17000.0
"W_Call_missing_information,1,1,1,1,0",O_SELECTED,"O_SELECTED,1,1,1,1,0",0.0,5458,17000.0
"O_SELECTED,1,1,1,1,0",O_CREATED,"O_CREATED,1,1,1,1,0",0.0,5458,17000.0
"O_CREATED,1,1,1,1,0",O_SENT,"O_SENT,1,1,2,1,0",0.0,5458,17000.0
"O_SENT,1,1,2,1,0",W_Call_after_offer,"W_Call_after_offer,2,1,2,1,0",-5.83,5458,17000.0
"W_Call_after_offer,2,1,2,1,0",O_SENT_BACK,"O_SENT_BACK,2,1,2,2,0",0.0,5458,17000.0
"O_SENT_BACK,2,1,2,2,0",W_Assess_application,"W_Assess_application,2,1,2,2,0",-10.09,5458,17000.0
"W_Assess_application,2,1,2,2,0",W_Call_missing_information,"W_Call_missing_information,2,2,2,2,0",-8.63,5458,17000.0
"W_Call_missing_information,2,2,2,2,0",O_SELECTED,"O_SELECTED,2,2,2,2,0",0.0,5458,17000.0
"O_SELECTED,2,2,2,2,0",O_CREATED,"O_CREATED,2,2,2,2,0",0.0,5458,17000.0
"O_CREATED,2,2,2,2,0",O_SENT,"O_SENT,2,2,3,2,0",0.0,5458,17000.0
"O_SENT,2,2,3,2,0",W_Call_after_offer,"W_Call_after_offer,3,2,3,2,0",-4.39,5458,17000.0
"W_Call_after_offer,3,2,3,2,0",O_SELECTED,"O_SELECTED,3,2,3,2,0",0.0,5458,17000.0
"O_SELECTED,3,2,3,2,0",O_CREATED,"O_CREATED,3,2,3,2,0",0.0,5458,17000.0
"O_CREATED,3,2,3,2,0",O_SENT,"O_SENT,3,2,4,2,0",0.0,5458,17000.0
"O_SENT,3,2,4,2,0",W_Call_after_offer,"W_Call_after_offer,4,2,4,2,0",-6.62,5458,17000.0
"W_Call_after_offer,4,2,4,2,0",O_ACCEPTED,"O_ACCEPTED,4,2,4,2,0",0.0,5458,17000.0
"O_ACCEPTED,4,2,4,2,0",A_APPROVED,"A_APPROVED,4,2,4,2,0",0.0,5458,17000.0
"A_APPROVED,4,2,4,2,0",A_REGISTERED,"A_REGISTERED,4,2,4,2,0",0.0,5458,17000.0
"A_REGISTERED,4,2,4,2,0",A_ACTIVATED,"A_ACTIVATED,4,2,4,2,0",0.0,5458,17000.0
"A_ACTIVATED,4,2,4,2,0",END,END,2550.0,5458,17000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,5459,8000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,5459,8000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,5459,8000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-0.73,5459,8000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,5459,8000.0
"A_ACCEPTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,5459,8000.0
"A_FINALIZED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,5459,8000.0
"O_SELECTED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,5459,8000.0
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,5459,8000.0
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-9.9,5459,8000.0
"W_Call_after_offer,1,0,1,0,0",O_SENT_BACK,"O_SENT_BACK,1,0,1,1,0",0.0,5459,8000.0
"O_SENT_BACK,1,0,1,1,0",W_Assess_application,"W_Assess_application,1,0,1,1,0",-27.81,5459,8000.0
"W_Assess_application,1,0,1,1,0",W_Call_missing_information,"W_Call_missing_information,1,1,1,1,0",-7.51,5459,8000.0
"W_Call_missing_information,1,1,1,1,0",O_SELECTED,"O_SELECTED,1,1,1,1,0",0.0,5459,8000.0
"O_SELECTED,1,1,1,1,0",O_CREATED,"O_CREATED,1,1,1,1,0",0.0,5459,8000.0
"O_CREATED,1,1,1,1,0",O_SENT,"O_SENT,1,1,2,1,0",0.0,5459,8000.0
"O_SENT,1,1,2,1,0",W_Call_after_offer,"W_Call_after_offer,2,1,2,1,0",-1.96,5459,8000.0
"W_Call_after_offer,2,1,2,1,0",O_SENT_BACK,"O_SENT_BACK,2,1,2,2,0",0.0,5459,8000.0
"O_SENT_BACK,2,1,2,2,0",W_Assess_application,"W_Assess_application,2,1,2,2,0",-106.23,5459,8000.0
"W_Assess_application,2,1,2,2,0",W_Call_missing_information,"W_Call_missing_information,2,2,2,2,0",-16.68,5459,8000.0
"W_Call_missing_information,2,2,2,2,0",O_ACCEPTED,"O_ACCEPTED,2,2,2,2,0",0.0,5459,8000.0
"O_ACCEPTED,2,2,2,2,0",A_APPROVED,"A_APPROVED,2,2,2,2,0",0.0,5459,8000.0
"A_APPROVED,2,2,2,2,0",A_REGISTERED,"A_REGISTERED,2,2,2,2,0",0.0,5459,8000.0
"A_REGISTERED,2,2,2,2,0",A_ACTIVATED,"A_ACTIVATED,2,2,2,2,0",0.0,5459,8000.0
"A_ACTIVATED,2,2,2,2,0",END,END,1200.0,5459,8000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,546,14000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,546,14000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,546,14000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,546,14000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,5460,26000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,5460,26000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-61.59,5460,26000.0
"W_Fix_incomplete_submission,0,0,0,0,1",A_CANCELLED,"A_CANCELLED,0,0,0,0,1",0.0,5460,26000.0
"A_CANCELLED,0,0,0,0,1",END,END,0.0,5460,26000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,5461,20000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,5461,20000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,5461,20000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,5461,20000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,5462,25000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,5462,25000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_CANCELLED,"A_CANCELLED,0,0,0,0,0",0.0,5462,25000.0
"A_CANCELLED,0,0,0,0,0",END,END,0.0,5462,25000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,5463,21000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,5463,21000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,5463,21000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-8.21,5463,21000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,5463,21000.0
"A_ACCEPTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,5463,21000.0
"A_FINALIZED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,5463,21000.0
"O_SELECTED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,5463,21000.0
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,5463,21000.0
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-10.41,5463,21000.0
"W_Call_after_offer,1,0,1,0,0",O_SENT_BACK,"O_SENT_BACK,1,0,1,1,0",0.0,5463,21000.0
"O_SENT_BACK,1,0,1,1,0",W_Assess_application,"W_Assess_application,1,0,1,1,0",-16.12,5463,21000.0
"W_Assess_application,1,0,1,1,0",O_SELECTED,"O_SELECTED,1,0,1,1,0",0.0,5463,21000.0
"O_SELECTED,1,0,1,1,0",O_CREATED,"O_CREATED,1,0,1,1,0",0.0,5463,21000.0
"O_CREATED,1,0,1,1,0",O_SENT,"O_SENT,1,0,2,1,0",0.0,5463,21000.0
"O_SENT,1,0,2,1,0",W_Call_after_offer,"W_Call_after_offer,2,0,2,1,0",-10.62,5463,21000.0
"W_Call_after_offer,2,0,2,1,0",O_SENT_BACK,"O_SENT_BACK,2,0,2,2,0",0.0,5463,21000.0
"O_SENT_BACK,2,0,2,2,0",W_Assess_application,"W_Assess_application,2,0,2,2,0",-18.16,5463,21000.0
"W_Assess_application,2,0,2,2,0",W_Call_missing_information,"W_Call_missing_information,2,1,2,2,0",-29.65,5463,21000.0
"W_Call_missing_information,2,1,2,2,0",O_CANCELLED,"O_CANCELLED,2,1,2,2,0",0.0,5463,21000.0
"O_CANCELLED,2,1,2,2,0",O_SELECTED,"O_SELECTED,2,1,2,2,0",0.0,5463,21000.0
"O_SELECTED,2,1,2,2,0",O_CREATED,"O_CREATED,2,1,2,2,0",0.0,5463,21000.0
"O_CREATED,2,1,2,2,0",O_SENT,"O_SENT,2,1,3,2,0",0.0,5463,21000.0
"O_SENT,2,1,3,2,0",W_Call_after_offer,"W_Call_after_offer,3,1,3,2,0",-7.95,5463,21000.0
"W_Call_after_offer,3,1,3,2,0",O_SENT_BACK,"O_SENT_BACK,3,1,3,3,0",0.0,5463,21000.0
"O_SENT_BACK,3,1,3,3,0",W_Assess_application,"W_Assess_application,3,1,3,3,0",-16.46,5463,21000.0
"W_Assess_application,3,1,3,3,0",W_Call_missing_information,"W_Call_missing_information,3,2,3,3,0",-1.66,5463,21000.0
"W_Call_missing_information,3,2,3,3,0",O_SELECTED,"O_SELECTED,3,2,3,3,0",0.0,5463,21000.0
"O_SELECTED,3,2,3,3,0",O_CREATED,"O_CREATED,3,2,3,3,0",0.0,5463,21000.0
"O_CREATED,3,2,3,3,0",O_SENT,"O_SENT,3,2,4,3,0",0.0,5463,21000.0
"O_SENT,3,2,4,3,0",W_Call_after_offer,"W_Call_after_offer,4,2,4,3,0",-14.06,5463,21000.0
"W_Call_after_offer,4,2,4,3,0",O_ACCEPTED,"O_ACCEPTED,4,2,4,3,0",0.0,5463,21000.0
"O_ACCEPTED,4,2,4,3,0",A_APPROVED,"A_APPROVED,4,2,4,3,0",0.0,5463,21000.0
"A_APPROVED,4,2,4,3,0",A_REGISTERED,"A_REGISTERED,4,2,4,3,0",0.0,5463,21000.0
"A_REGISTERED,4,2,4,3,0",A_ACTIVATED,"A_ACTIVATED,4,2,4,3,0",0.0,5463,21000.0
"A_ACTIVATED,4,2,4,3,0",END,END,3150.0,5463,21000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,5464,47000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,5464,47000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,5464,47000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,5464,47000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,5465,17000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,5465,17000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-11.05,5465,17000.0
"W_Fix_incomplete_submission,0,0,0,0,1",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,1",0.0,5465,17000.0
"A_PREACCEPTED,0,0,0,0,1",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,1",-5.35,5465,17000.0
"W_Complete_preaccepted_appl,0,0,0,0,1",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,1",0.0,5465,17000.0
"A_ACCEPTED,0,0,0,0,1",A_FINALIZED,"A_FINALIZED,0,0,0,0,1",0.0,5465,17000.0
"A_FINALIZED,0,0,0,0,1",O_SELECTED,"O_SELECTED,0,0,0,0,1",0.0,5465,17000.0
